timestamp,hodl_waves_5y_7y:rsi_30,seller_exhaustion:diff_ xover_10_30,hodl_waves_3y_5y:zscore_30,mvrv_by_wallet_size_less_0001:rsi_30,hodl_waves_5y_7y:zscore_30,LTH_NUPL:zscore_30
2009-08-14T00:00:00.000Z,100.0,,,,,2.19848432637882
2009-08-15T00:00:00.000Z,100.0,,,,,-0.43969686527576396
2009-08-16T00:00:00.000Z,100.0,,,,,-0.43969686527576396
2009-08-17T00:00:00.000Z,100.0,,,,,1.9663841605003503
2009-08-18T00:00:00.000Z,100.0,,,,,1.7821869924871734
2009-08-19T00:00:00.000Z,100.0,,,,,-0.5424047368439223
2009-08-20T00:00:00.000Z,100.0,,,,,-0.5424047368439223
2009-08-21T00:00:00.000Z,100.0,,,,,-0.5424047368439223
2009-08-22T00:00:00.000Z,100.0,,,,,-0.5424047368439223
2009-08-23T00:00:00.000Z,100.0,,,,,-0.5424047368439223
2009-08-24T00:00:00.000Z,100.0,,,,,-0.5424047368439223
2009-08-25T00:00:00.000Z,100.0,,,,,-0.5424047368439223
2009-08-26T00:00:00.000Z,100.0,,,,,1.6304396135194132
2009-08-27T00:00:00.000Z,100.0,,,,,-0.5928871321888775
2009-08-28T00:00:00.000Z,100.0,,,,,-0.5928871321888775
2009-08-29T00:00:00.000Z,100.0,,,,,-0.5928871321888775
2009-08-30T00:00:00.000Z,100.0,,,,,-0.5928871321888775
2009-08-31T00:00:00.000Z,100.0,,,,,-0.5928871321888775
2009-09-01T00:00:00.000Z,100.0,,,,,-0.5928871321888775
2009-09-02T00:00:00.000Z,100.0,,,,,-0.5928871321888775
2009-09-03T00:00:00.000Z,100.0,,,,,-0.5928871321888775
2009-09-04T00:00:00.000Z,100.0,,,,,-0.5928871321888775
2009-09-05T00:00:00.000Z,100.0,,,,,-0.5424047368439223
2009-09-06T00:00:00.000Z,100.0,,,,,1.7821869924871734
2009-09-07T00:00:00.000Z,100.0,,,,,-0.5424047368439223
2009-09-08T00:00:00.000Z,100.0,,,,,-0.49159604012508756
2009-09-09T00:00:00.000Z,100.0,,,,,-0.49159604012508756
2009-09-10T00:00:00.000Z,100.0,,,,,-0.49159604012508756
2009-09-11T00:00:00.000Z,100.0,,,,,1.7821869924871734
2009-09-12T00:00:00.000Z,100.0,,,,,1.7821869924871734
2009-09-13T00:00:00.000Z,100.0,,,,,-0.49159604012508756
2009-09-14T00:00:00.000Z,100.0,,,,,-0.49159604012508756
2009-09-15T00:00:00.000Z,100.0,,,,,-2.5300001780436503
2009-09-16T00:00:00.000Z,100.0,,,,,-2.288517737059475
2009-09-17T00:00:00.000Z,100.0,,,,,-2.1082733662696236
2009-09-18T00:00:00.000Z,100.0,,,,,-1.9039432764659772
2009-09-19T00:00:00.000Z,100.0,,,,,0.0
2009-09-20T00:00:00.000Z,100.0,,,,,0.0
2009-09-21T00:00:00.000Z,100.0,,,,,0.0
2009-09-22T00:00:00.000Z,100.0,,,,,-1.7384420948011057
2009-09-23T00:00:00.000Z,100.0,,,,,-1.6001126086498914
2009-09-24T00:00:00.000Z,100.0,,,,,0.11429375776070654
2009-09-25T00:00:00.000Z,100.0,,,,,-1.516884625519077
2009-09-26T00:00:00.000Z,100.0,,,,,-1.4074353686545933
2009-09-27T00:00:00.000Z,100.0,,,,,0.28148707373091864
2009-09-28T00:00:00.000Z,100.0,,,,,0.28148707373091864
2009-09-29T00:00:00.000Z,100.0,,,,,0.28148707373091864
2009-09-30T00:00:00.000Z,100.0,,,,,0.28148707373091864
2009-10-01T00:00:00.000Z,100.0,,,,,0.28148707373091864
2009-10-02T00:00:00.000Z,100.0,,,,,0.28148707373091864
2009-10-03T00:00:00.000Z,100.0,,,,,-1.3109227736669002
2009-10-04T00:00:00.000Z,100.0,,,,,-1.224585233112575
2009-10-05T00:00:00.000Z,100.0,,,,,-1.1463996727746515
2009-10-06T00:00:00.000Z,100.0,,,,,0.5033865892655734
2009-10-07T00:00:00.000Z,100.0,,,,,0.5033865892655734
2009-10-08T00:00:00.000Z,100.0,,,,,0.5033865892655734
2009-10-09T00:00:00.000Z,100.0,,,,,-1.0992421631894098
2009-10-10T00:00:00.000Z,100.0,,,,,0.5496210815947049
2009-10-11T00:00:00.000Z,100.0,,,,,0.6594090704417985
2009-10-12T00:00:00.000Z,100.0,,,,,0.8027729719194865
2009-10-13T00:00:00.000Z,100.0,,,,,-1.1243231582167843
2009-10-14T00:00:00.000Z,100.0,,,,,0.8597765327540114
2009-10-15T00:00:00.000Z,100.0,,,,,0.8027729719194865
2009-10-16T00:00:00.000Z,100.0,,,,,0.7480970009343824
2009-10-17T00:00:00.000Z,100.0,,,,,0.695221787153807
2009-10-18T00:00:00.000Z,100.0,,,,,0.643650304346789
2009-10-19T00:00:00.000Z,100.0,,,,,-1.3904435743076142
2009-10-20T00:00:00.000Z,100.0,,,,,0.695221787153807
2009-10-21T00:00:00.000Z,100.0,,,,,0.695221787153807
2009-10-22T00:00:00.000Z,100.0,,,,,0.643650304346789
2009-10-23T00:00:00.000Z,100.0,,,,,0.5928871321888775
2009-10-24T00:00:00.000Z,100.0,,,,,0.5928871321888775
2009-10-25T00:00:00.000Z,100.0,,,,,0.5424047368439223
2009-10-26T00:00:00.000Z,100.0,,,,,0.49159604012508756
2009-10-27T00:00:00.000Z,100.0,,,,,0.49159604012508756
2009-10-28T00:00:00.000Z,100.0,,,,,0.49159604012508756
2009-10-29T00:00:00.000Z,100.0,,,,,-1.7821869924871734
2009-10-30T00:00:00.000Z,100.0,,,,,0.5424047368439223
2009-10-31T00:00:00.000Z,100.0,,,,,-1.6304396135194132
2009-11-01T00:00:00.000Z,100.0,,,,,0.5928871321888775
2009-11-02T00:00:00.000Z,100.0,,,,,0.5424047368439223
2009-11-03T00:00:00.000Z,100.0,,,,,0.49159604012508756
2009-11-04T00:00:00.000Z,100.0,,,,,0.43969686527576396
2009-11-05T00:00:00.000Z,100.0,,,,,-1.9663841605003503
2009-11-06T00:00:00.000Z,100.0,,,,,0.49159604012508756
2009-11-07T00:00:00.000Z,100.0,,,,,0.49159604012508756
2009-11-08T00:00:00.000Z,100.0,,,,,-1.9663841605003503
2009-11-09T00:00:00.000Z,100.0,,,,,-1.7821869924871734
2009-11-10T00:00:00.000Z,100.0,,,,,0.5424047368439223
2009-11-11T00:00:00.000Z,100.0,,,,,0.5424047368439223
2009-11-12T00:00:00.000Z,100.0,,,,,0.49159604012508756
2009-11-13T00:00:00.000Z,100.0,,,,,-1.7821869924871734
2009-11-14T00:00:00.000Z,100.0,,,,,0.5424047368439223
2009-11-15T00:00:00.000Z,100.0,,,,,-1.6304396135194132
2009-11-16T00:00:00.000Z,100.0,,,,,0.5928871321888775
2009-11-17T00:00:00.000Z,100.0,,,,,0.5928871321888775
2009-11-18T00:00:00.000Z,100.0,,,,,0.5424047368439223
2009-11-19T00:00:00.000Z,100.0,,,,,0.5424047368439223
2009-11-20T00:00:00.000Z,100.0,,,,,0.5424047368439223
2009-11-21T00:00:00.000Z,100.0,,,,,-1.6304396135194132
2009-11-22T00:00:00.000Z,100.0,,,,,0.5928871321888775
2009-11-23T00:00:00.000Z,100.0,,,,,-1.5018507101425078
2009-11-24T00:00:00.000Z,100.0,,,,,0.643650304346789
2009-11-25T00:00:00.000Z,100.0,,,,,-1.3904435743076142
2009-11-26T00:00:00.000Z,100.0,,,,,2.4299833902947636
2009-11-27T00:00:00.000Z,100.0,,,,,2.171581397453424
2009-11-28T00:00:00.000Z,100.0,,,,,0.41056625538311353
2009-11-29T00:00:00.000Z,100.0,,,,,0.41056625538311353
2009-11-30T00:00:00.000Z,100.0,,,,,1.9704095161164308
2009-12-01T00:00:00.000Z,100.0,,,,,1.8023455862855773
2009-12-02T00:00:00.000Z,100.0,,,,,1.6622250527483493
2009-12-03T00:00:00.000Z,100.0,,,,,0.1511113684316681
2009-12-04T00:00:00.000Z,100.0,,,,,0.1511113684316681
2009-12-05T00:00:00.000Z,100.0,,,,,1.545344336190168
2009-12-06T00:00:00.000Z,100.0,,,,,1.4392458342578487
2009-12-07T00:00:00.000Z,100.0,,,,,1.3455913882426729
2009-12-08T00:00:00.000Z,100.0,,,,,1.2641041031787965
2009-12-09T00:00:00.000Z,100.0,,,,,1.1922955285712435
2009-12-10T00:00:00.000Z,100.0,,,,,-0.23845910571424866
2009-12-11T00:00:00.000Z,100.0,,,,,-0.23845910571424866
2009-12-12T00:00:00.000Z,100.0,,,,,-0.23845910571424866
2009-12-13T00:00:00.000Z,100.0,,,,,1.1292601981734411
2009-12-14T00:00:00.000Z,100.0,,,,,1.060509069824246
2009-12-15T00:00:00.000Z,100.0,,,,,1.0087337902782494
2009-12-16T00:00:00.000Z,100.0,,,,,-0.5043668951391246
2009-12-17T00:00:00.000Z,100.0,,,,,-0.5043668951391246
2009-12-18T00:00:00.000Z,100.0,,,,,-0.5043668951391246
2009-12-19T00:00:00.000Z,100.0,,,,,-0.5043668951391246
2009-12-20T00:00:00.000Z,100.0,,,,,-0.5043668951391246
2009-12-21T00:00:00.000Z,100.0,,,,,-0.5962564743307678
2009-12-22T00:00:00.000Z,100.0,,,,,-0.5962564743307678
2009-12-23T00:00:00.000Z,100.0,,,,,-0.7101745039685363
2009-12-24T00:00:00.000Z,100.0,,,,,-0.7101745039685363
2009-12-25T00:00:00.000Z,100.0,,,,,-0.8597765327540114
2009-12-26T00:00:00.000Z,100.0,,,,,-0.8027729719194865
2009-12-27T00:00:00.000Z,100.0,,,,,-0.7480970009343824
2009-12-28T00:00:00.000Z,100.0,,,,,-0.7480970009343824
2009-12-29T00:00:00.000Z,100.0,,,,,-0.7480970009343824
2009-12-30T00:00:00.000Z,100.0,,,,,-0.695221787153807
2009-12-31T00:00:00.000Z,100.0,,,,,-0.643650304346789
2010-01-01T00:00:00.000Z,100.0,,,,,-0.5928871321888775
2010-01-02T00:00:00.000Z,100.0,,,,,-0.5928871321888775
2010-01-03T00:00:00.000Z,100.0,,,,,-0.5928871321888775
2010-01-04T00:00:00.000Z,100.0,,,,,-2.4781397197471
2010-01-05T00:00:00.000Z,100.0,,,,,-0.3614285968633785
2010-01-06T00:00:00.000Z,100.0,,,,,-0.3070976116635082
2010-01-07T00:00:00.000Z,100.0,,,,,-0.24839912974802159
2010-01-08T00:00:00.000Z,100.0,,,,,-0.18257418583505539
2010-01-09T00:00:00.000Z,100.0,,,,,-0.18257418583505539
2010-01-10T00:00:00.000Z,100.0,,,,,-0.18257418583505539
2010-01-11T00:00:00.000Z,100.0,,,,,-0.18257418583505539
2010-01-12T00:00:00.000Z,100.0,,,,,-0.10421815207042284
2010-01-13T00:00:00.000Z,100.0,,,,,0.0
2010-01-14T00:00:00.000Z,100.0,,,,,0.18257418583505539
2010-01-15T00:00:00.000Z,100.0,,,,,0.18257418583505539
2010-01-16T00:00:00.000Z,100.0,,,,,0.18257418583505539
2010-01-17T00:00:00.000Z,100.0,,,,,-3.6787679096857056
2010-01-18T00:00:00.000Z,100.0,,,,,0.2627691364061218
2010-01-19T00:00:00.000Z,100.0,,,,,0.2627691364061218
2010-01-20T00:00:00.000Z,100.0,,,,,0.2627691364061218
2010-01-21T00:00:00.000Z,100.0,,,,,0.2627691364061218
2010-01-22T00:00:00.000Z,100.0,,,,,-2.9495762407505253
2010-01-23T00:00:00.000Z,100.0,,,,,0.32773069341672506
2010-01-24T00:00:00.000Z,100.0,,,,,0.32773069341672506
2010-01-25T00:00:00.000Z,100.0,,,,,0.32773069341672506
2010-01-26T00:00:00.000Z,100.0,,,,,-2.506657801402763
2010-01-27T00:00:00.000Z,100.0,,,,,0.3856396617542712
2010-01-28T00:00:00.000Z,100.0,,,,,0.3856396617542712
2010-01-29T00:00:00.000Z,100.0,,,,,0.3856396617542712
2010-01-30T00:00:00.000Z,100.0,,,,,0.3856396617542712
2010-01-31T00:00:00.000Z,100.0,,,,,0.3856396617542712
2010-02-01T00:00:00.000Z,100.0,,,,,0.3856396617542712
2010-02-02T00:00:00.000Z,100.0,,,,,0.3856396617542712
2010-02-03T00:00:00.000Z,100.0,,,,,0.32773069341672506
2010-02-04T00:00:00.000Z,100.0,,,,,0.32773069341672506
2010-02-05T00:00:00.000Z,100.0,,,,,0.32773069341672506
2010-02-06T00:00:00.000Z,100.0,,,,,0.32773069341672506
2010-02-07T00:00:00.000Z,100.0,,,,,0.32773069341672506
2010-02-08T00:00:00.000Z,100.0,,,,,2.921186973360886
2010-02-09T00:00:00.000Z,100.0,,,,,0.18257418583505539
2010-02-10T00:00:00.000Z,100.0,,,,,0.18257418583505539
2010-02-11T00:00:00.000Z,100.0,,,,,0.18257418583505539
2010-02-12T00:00:00.000Z,100.0,,,,,0.18257418583505539
2010-02-13T00:00:00.000Z,100.0,,,,,0.18257418583505539
2010-02-14T00:00:00.000Z,100.0,,,,,0.18257418583505539
2010-02-15T00:00:00.000Z,100.0,,,,,0.18257418583505539
2010-02-16T00:00:00.000Z,100.0,,,,,0.10421815207042284
2010-02-17T00:00:00.000Z,100.0,,,,,0.10421815207042284
2010-02-18T00:00:00.000Z,100.0,,,,,0.10421815207042284
2010-02-19T00:00:00.000Z,100.0,,,,,2.692582403567252
2010-02-20T00:00:00.000Z,100.0,,,,,2.3358407748131382
2010-02-21T00:00:00.000Z,100.0,,,,,-0.18257418583505539
2010-02-22T00:00:00.000Z,100.0,,,,,2.2355921677321944
2010-02-23T00:00:00.000Z,100.0,,,,,1.9961344758128032
2010-02-24T00:00:00.000Z,100.0,,,,,1.807142984316893
2010-02-25T00:00:00.000Z,100.0,,,,,1.7821869924871734
2010-02-26T00:00:00.000Z,100.0,,,,,1.6304396135194132
2010-02-27T00:00:00.000Z,100.0,,,,,1.5018507101425078
2010-02-28T00:00:00.000Z,100.0,,,,,1.3904435743076142
2010-03-01T00:00:00.000Z,100.0,,,,,-0.695221787153807
2010-03-02T00:00:00.000Z,100.0,,,,,1.2921675470684786
2010-03-03T00:00:00.000Z,100.0,,,,,1.2041594578792296
2010-03-04T00:00:00.000Z,100.0,,,,,1.1243231582167843
2010-03-05T00:00:00.000Z,100.0,,,,,1.0510765456244873
2010-03-06T00:00:00.000Z,100.0,,,,,0.983192080250175
2010-03-07T00:00:00.000Z,100.0,,,,,-0.983192080250175
2010-03-08T00:00:00.000Z,100.0,,,,,0.9196919774214264
2010-03-09T00:00:00.000Z,100.0,,,,,0.8597765327540114
2010-03-10T00:00:00.000Z,100.0,,,,,0.8597765327540114
2010-03-11T00:00:00.000Z,100.0,,,,,-1.1243231582167843
2010-03-12T00:00:00.000Z,100.0,,,,,0.8027729719194864
2010-03-13T00:00:00.000Z,100.0,,,,,0.7480970009343826
2010-03-14T00:00:00.000Z,100.0,,,,,0.695221787153807
2010-03-15T00:00:00.000Z,100.0,,,,,0.6436503043467892
2010-03-16T00:00:00.000Z,100.0,,,,,-1.5018507101425076
2010-03-17T00:00:00.000Z,100.0,,,,,0.5928871321888775
2010-03-18T00:00:00.000Z,100.0,,,,,0.5424047368439223
2010-03-19T00:00:00.000Z,100.0,,,,,-1.782186992487174
2010-03-20T00:00:00.000Z,100.0,,,,,-1.782186992487174
2010-03-21T00:00:00.000Z,100.0,,,,,-1.6304396135194126
2010-03-22T00:00:00.000Z,100.0,,,,,-1.5018507101425076
2010-03-23T00:00:00.000Z,100.0,,,,,0.5928871321888775
2010-03-24T00:00:00.000Z,100.0,,,,,-1.5018507101425076
2010-03-25T00:00:00.000Z,100.0,,,,,-1.3904435743076138
2010-03-26T00:00:00.000Z,100.0,,,,,-1.2921675470684788
2010-03-27T00:00:00.000Z,100.0,,,,,-1.2041594578792294
2010-03-28T00:00:00.000Z,100.0,,,,,-1.1243231582167843
2010-03-29T00:00:00.000Z,100.0,,,,,-1.0510765456244873
2010-03-30T00:00:00.000Z,100.0,,,,,-0.983192080250175
2010-03-31T00:00:00.000Z,100.0,,,,,-0.983192080250175
2010-04-01T00:00:00.000Z,100.0,,,,,-0.9196919774214264
2010-04-02T00:00:00.000Z,100.0,,,,,-0.8597765327540114
2010-04-03T00:00:00.000Z,100.0,,,,,-0.8027729719194865
2010-04-04T00:00:00.000Z,100.0,,,,,-0.7480970009343824
2010-04-05T00:00:00.000Z,100.0,,,,,-0.695221787153807
2010-04-06T00:00:00.000Z,100.0,,,,,-0.695221787153807
2010-04-07T00:00:00.000Z,100.0,,,,,-0.643650304346789
2010-04-08T00:00:00.000Z,100.0,,,,,-0.5928871321888775
2010-04-09T00:00:00.000Z,100.0,,,,,-0.5424047368439223
2010-04-10T00:00:00.000Z,100.0,,,,,1.6304396135194132
2010-04-11T00:00:00.000Z,100.0,,,,,1.6304396135194132
2010-04-12T00:00:00.000Z,100.0,,,,,-0.5424047368439223
2010-04-13T00:00:00.000Z,100.0,,,,,-0.49159604012508756
2010-04-14T00:00:00.000Z,100.0,,,,,-0.43969686527576396
2010-04-15T00:00:00.000Z,100.0,,,,,1.9663841605003503
