timestamp,BTC: Price,timestamp,BTC: aSOPR,timestamp,Signal Reached,timestamp,MVRV - 1,timestamp,All-time-Average,timestamp,Extreme Upside Deviation μ + 1σ,timestamp,Extreme Downside Deviation μ - 1σ,timestamp,-
2010-09-19T00:00:00.000Z,0.0627,2010-09-19T00:00:00.000Z,1.0107241300390606,2010-09-19T00:00:00.000Z,1.504006893121246e-11,2010-09-19T00:00:00.000Z,0.015040068931212458,2010-09-19T00:00:00.000Z,0.005408245739433369,2010-09-19T00:00:00.000Z,0.01841936501277483,2010-09-19T00:00:00.000Z,-0.0076028735339080935,2010-09-19T00:00:00.000Z,0.4
2010-09-20T00:00:00.000Z,0.0621,2010-09-20T00:00:00.000Z,0.9990421016205948,2010-09-20T00:00:00.000Z,1.4007942007946861e-11,2010-09-20T00:00:00.000Z,0.01400794200794686,2010-09-20T00:00:00.000Z,0.005431742177325482,2010-09-20T00:00:00.000Z,0.01843282659464869,2010-09-20T00:00:00.000Z,-0.007569342239997726,2010-09-20T00:00:00.000Z,0.4
2010-09-21T00:00:00.000Z,0.06265,2010-09-21T00:00:00.000Z,1.0167545281926802,2010-09-21T00:00:00.000Z,1.4185141116639377e-11,2010-09-21T00:00:00.000Z,0.014185141116639377,2010-09-21T00:00:00.000Z,0.005455593400593367,2010-09-21T00:00:00.000Z,0.01844696896772799,2010-09-21T00:00:00.000Z,-0.007535782166541256,2010-09-21T00:00:00.000Z,0.4
2010-09-22T00:00:00.000Z,0.062038,2010-09-22T00:00:00.000Z,1.0063058832218528,2010-09-22T00:00:00.000Z,1.3676801897620995e-11,2010-09-22T00:00:00.000Z,0.013676801897620994,2010-09-22T00:00:00.000Z,0.005477933641074421,2010-09-22T00:00:00.000Z,0.018458703025715697,2010-09-22T00:00:00.000Z,-0.007502835743566856,2010-09-22T00:00:00.000Z,0.4
2010-09-23T00:00:00.000Z,0.06231,2010-09-23T00:00:00.000Z,1.005473804540244,2010-09-23T00:00:00.000Z,1.31475762616613e-11,2010-09-23T00:00:00.000Z,0.013147576261661298,2010-09-23T00:00:00.000Z,0.005498718580425605,2010-09-23T00:00:00.000Z,0.01846801749288807,2010-09-23T00:00:00.000Z,-0.007470580332036861,2010-09-23T00:00:00.000Z,0.4
2010-09-24T00:00:00.000Z,0.0622,2010-09-24T00:00:00.000Z,1.007492249324409,2010-09-24T00:00:00.000Z,1.2782716459257992e-11,2010-09-24T00:00:00.000Z,0.012782716459257992,2010-09-24T00:00:00.000Z,0.0055184050611792055,2010-09-24T00:00:00.000Z,0.01847568568161951,2010-09-24T00:00:00.000Z,-0.007438875559261098,2010-09-24T00:00:00.000Z,0.4
2010-09-25T00:00:00.000Z,0.06202000000000001,2010-09-25T00:00:00.000Z,1.0052888771724457,2010-09-25T00:00:00.000Z,1.2299242956883117e-11,2010-09-25T00:00:00.000Z,0.012299242956883116,2010-09-25T00:00:00.000Z,0.005536682252272747,2010-09-25T00:00:00.000Z,0.018481263550121856,2010-09-25T00:00:00.000Z,-0.0074078990455763594,2010-09-25T00:00:00.000Z,0.4
2010-09-26T00:00:00.000Z,0.06219,2010-09-26T00:00:00.000Z,1.0041254566096172,2010-09-26T00:00:00.000Z,1.1771901902220884e-11,2010-09-26T00:00:00.000Z,0.011771901902220883,2010-09-26T00:00:00.000Z,0.005553443595417769,2010-09-26T00:00:00.000Z,0.018484645345797284,2010-09-26T00:00:00.000Z,-0.0073777581549617464,2010-09-26T00:00:00.000Z,0.4
2010-09-27T00:00:00.000Z,0.0622,2010-09-27T00:00:00.000Z,1.120577312477306,2010-09-27T00:00:00.000Z,0.018791605829082653,2010-09-27T00:00:00.000Z,0.018791605810291045,2010-09-27T00:00:00.000Z,0.005588934646932175,2010-09-27T00:00:00.000Z,0.018520920386964082,2010-09-27T00:00:00.000Z,-0.007343051093099734,2010-09-27T00:00:00.000Z,0.4
2010-09-28T00:00:00.000Z,0.061904999999999995,2010-09-28T00:00:00.000Z,1.1483448126317255,2010-09-28T00:00:00.000Z,0.02714987724527544,2010-09-28T00:00:00.000Z,0.027149877218125562,2010-09-28T00:00:00.000Z,0.005646584225999537,2010-09-28T00:00:00.000Z,0.018609174831562627,2010-09-28T00:00:00.000Z,-0.007316006379563553,2010-09-28T00:00:00.000Z,0.4
2010-09-29T00:00:00.000Z,0.06183,2010-09-29T00:00:00.000Z,1.0148729750154506,2010-09-29T00:00:00.000Z,0.026357819037859293,2010-09-29T00:00:00.000Z,0.02635781901150147,2010-09-29T00:00:00.000Z,0.005701814185427542,2010-09-29T00:00:00.000Z,0.01869109857046462,2010-09-29T00:00:00.000Z,-0.007287470199609535,2010-09-29T00:00:00.000Z,0.4
2010-09-30T00:00:00.000Z,0.0619,2010-09-30T00:00:00.000Z,0.9908681689140555,2010-09-30T00:00:00.000Z,0.024068164190573203,2010-09-30T00:00:00.000Z,0.024068164166505035,2010-09-30T00:00:00.000Z,0.005750660860909131,2010-09-30T00:00:00.000Z,0.018757102747830167,2010-09-30T00:00:00.000Z,-0.007255781026011906,2010-09-30T00:00:00.000Z,0.4
2010-10-01T00:00:00.000Z,0.06197,2010-10-01T00:00:00.000Z,1.1095194951818068,2010-10-01T00:00:00.000Z,0.029581153293847626,2010-10-01T00:00:00.000Z,0.02958115326426647,2010-10-01T00:00:00.000Z,0.00581387171609045,2010-10-01T00:00:00.000Z,0.01886075488831373,2010-10-01T00:00:00.000Z,-0.0072330114561328296,2010-10-01T00:00:00.000Z,0.4
2010-10-02T00:00:00.000Z,0.0614,2010-10-02T00:00:00.000Z,1.0536156596007997,2010-10-02T00:00:00.000Z,0.031131766607432672,2010-10-02T00:00:00.000Z,0.0311317665763009,2010-10-02T00:00:00.000Z,0.005880850273921694,2010-10-02T00:00:00.000Z,0.018975204398392478,2010-10-02T00:00:00.000Z,-0.007213503850549089,2010-10-02T00:00:00.000Z,0.4
2010-10-03T00:00:00.000Z,0.06111000000000001,2010-10-03T00:00:00.000Z,0.9943568784065347,2010-10-03T00:00:00.000Z,0.028759193174752597,2010-10-03T00:00:00.000Z,0.0287591931459934,2010-10-03T00:00:00.000Z,0.005941215294692333,2010-10-03T00:00:00.000Z,0.01907084251794043,2010-10-03T00:00:00.000Z,-0.007188411928555764,2010-10-03T00:00:00.000Z,0.4
2010-10-04T00:00:00.000Z,0.06129,2010-10-04T00:00:00.000Z,0.9872888120392005,2010-10-04T00:00:00.000Z,0.026083684713574248,2010-10-04T00:00:00.000Z,0.02608368468749056,2010-10-04T00:00:00.000Z,0.005994221793094433,2010-10-04T00:00:00.000Z,0.019147104853933478,2010-10-04T00:00:00.000Z,-0.007158661267744611,2010-10-04T00:00:00.000Z,0.4
2010-10-05T00:00:00.000Z,0.0614,2010-10-05T00:00:00.000Z,1.0391170688658722,2010-10-05T00:00:00.000Z,0.026924548209794705,2010-10-05T00:00:00.000Z,0.026924548182870156,2010-10-05T00:00:00.000Z,0.006049157032962611,2010-10-05T00:00:00.000Z,0.019228347583471406,2010-10-05T00:00:00.000Z,-0.007130033517546184,2010-10-05T00:00:00.000Z,0.4
2010-10-06T00:00:00.000Z,0.06297666666666668,2010-10-06T00:00:00.000Z,1.014190320097274,2010-10-06T00:00:00.000Z,0.026102985106676614,2010-10-06T00:00:00.000Z,0.026102985080573626,2010-10-06T00:00:00.000Z,0.00610165396502442,2010-10-06T00:00:00.000Z,0.019303410796569942,2010-10-06T00:00:00.000Z,-0.007100102866521104,2010-10-06T00:00:00.000Z,0.4
2010-10-07T00:00:00.000Z,0.067,2010-10-07T00:00:00.000Z,1.0321631932542634,2010-10-07T00:00:00.000Z,0.026493966279563845,2010-10-07T00:00:00.000Z,0.02649396625306988,2010-10-07T00:00:00.000Z,0.0061548976002412485,2010-10-07T00:00:00.000Z,0.019380412847664542,2010-10-07T00:00:00.000Z,-0.007070617647182045,2010-10-07T00:00:00.000Z,0.4
2010-10-08T00:00:00.000Z,0.084925,2010-10-08T00:00:00.000Z,1.1386119923189422,2010-10-08T00:00:00.000Z,0.03372738732330519,2010-10-08T00:00:00.000Z,0.033727387289577804,2010-10-08T00:00:00.000Z,0.00622670095880723,2010-10-08T00:00:00.000Z,0.01950952405228399,2010-10-08T00:00:00.000Z,-0.007056122134669532,2010-10-08T00:00:00.000Z,0.4
2010-10-09T00:00:00.000Z,0.0938,2010-10-09T00:00:00.000Z,1.2962048252532805,2010-10-09T00:00:00.000Z,0.0506614155959621,2010-10-09T00:00:00.000Z,0.05066141554530068,2010-10-09T00:00:00.000Z,0.006342115801889031,2010-10-09T00:00:00.000Z,0.01979909264716374,2010-10-09T00:00:00.000Z,-0.00711486104338568,2010-10-09T00:00:00.000Z,0.4
2010-10-10T00:00:00.000Z,0.0965,2010-10-10T00:00:00.000Z,1.2437556353676862,2010-10-10T00:00:00.000Z,0.06311910720986406,2010-10-10T00:00:00.000Z,0.06311910714674496,2010-10-10T00:00:00.000Z,0.006489206453041507,2010-10-10T00:00:00.000Z,0.02023514436644943,2010-10-10T00:00:00.000Z,-0.007256731460366417,2010-10-10T00:00:00.000Z,0.4
2010-10-11T00:00:00.000Z,0.095,2010-10-11T00:00:00.000Z,1.2715227479205806,2010-10-11T00:00:00.000Z,0.07656450340226659,2010-10-11T00:00:00.000Z,0.07656450332570208,2010-10-11T00:00:00.000Z,0.006670279571575514,2010-10-11T00:00:00.000Z,0.02085190603672874,2010-10-11T00:00:00.000Z,-0.007511346893577712,2010-10-11T00:00:00.000Z,0.4
2010-10-12T00:00:00.000Z,0.0949,2010-10-12T00:00:00.000Z,1.044872465720075,2010-10-12T00:00:00.000Z,0.07451985581276235,2010-10-12T00:00:00.000Z,0.07451985573824249,2010-10-12T00:00:00.000Z,0.006845149613242182,2010-10-12T00:00:00.000Z,0.021420281213068573,2010-10-12T00:00:00.000Z,-0.007729981986584208,2010-10-12T00:00:00.000Z,0.4
2010-10-13T00:00:00.000Z,0.105,2010-10-13T00:00:00.000Z,1.2993559341224306,2010-10-13T00:00:00.000Z,0.0890254092714093,2010-10-13T00:00:00.000Z,0.08902540918238389,2010-10-13T00:00:00.000Z,0.007056409920617867,2010-10-13T00:00:00.000Z,0.022195932803401555,2010-10-13T00:00:00.000Z,-0.008083112962165823,2010-10-13T00:00:00.000Z,0.4
2010-10-14T00:00:00.000Z,0.102,2010-10-14T00:00:00.000Z,1.0736098778527785,2010-10-14T00:00:00.000Z,0.08803085886205325,2010-10-14T00:00:00.000Z,0.08803085877402239,2010-10-14T00:00:00.000Z,0.0072640367125496735,2010-10-14T00:00:00.000Z,0.022928863674781506,2010-10-14T00:00:00.000Z,-0.008400790249682159,2010-10-14T00:00:00.000Z,0.4
2010-10-15T00:00:00.000Z,0.105,2010-10-15T00:00:00.000Z,1.4353150689552208,2010-10-15T00:00:00.000Z,0.11043629179937461,2010-10-15T00:00:00.000Z,0.11043629168893832,2010-10-15T00:00:00.000Z,0.007527904372335834,2010-10-15T00:00:00.000Z,0.024017701562018674,2010-10-15T00:00:00.000Z,-0.008961892817347005,2010-10-15T00:00:00.000Z,0.4
2010-10-16T00:00:00.000Z,0.101,2010-10-16T00:00:00.000Z,1.1314918109007772,2010-10-16T00:00:00.000Z,0.11179471239504528,2010-10-16T00:00:00.000Z,0.11179471228325055,2010-10-16T00:00:00.000Z,0.007793891127210617,2010-10-16T00:00:00.000Z,0.02508211242434975,2010-10-16T00:00:00.000Z,-0.009494330169928514,2010-10-16T00:00:00.000Z,0.4
2010-10-17T00:00:00.000Z,0.102,2010-10-17T00:00:00.000Z,1.0939564981385994,2010-10-17T00:00:00.000Z,0.1106438598684331,2010-10-17T00:00:00.000Z,0.11064385975778923,2010-10-17T00:00:00.000Z,0.008055595881995803,2010-10-17T00:00:00.000Z,0.02608251787522102,2010-10-17T00:00:00.000Z,-0.009971326111229415,2010-10-17T00:00:00.000Z,0.4
2010-10-18T00:00:00.000Z,0.1024,2010-10-18T00:00:00.000Z,1.065182882620463,2010-10-18T00:00:00.000Z,0.10771089359857594,2010-10-18T00:00:00.000Z,0.10771089349086505,2010-10-18T00:00:00.000Z,0.008308528109429482,2010-10-18T00:00:00.000Z,0.02699775445766064,2010-10-18T00:00:00.000Z,-0.010380698238801677,2010-10-18T00:00:00.000Z,0.4
2010-10-19T00:00:00.000Z,0.09715,2010-10-19T00:00:00.000Z,1.0249769753268363,2010-10-19T00:00:00.000Z,0.1023732214536235,2010-10-19T00:00:00.000Z,0.10237322135125027,2010-10-19T00:00:00.000Z,0.008546666573332827,2010-10-19T00:00:00.000Z,0.027801448363267915,2010-10-19T00:00:00.000Z,-0.010708115216602261,2010-10-19T00:00:00.000Z,0.4
2010-10-20T00:00:00.000Z,0.099,2010-10-20T00:00:00.000Z,1.0952527671968384,2010-10-20T00:00:00.000Z,0.10191383731416974,2010-10-20T00:00:00.000Z,0.10191383721225589,2010-10-20T00:00:00.000Z,0.00878244225676445,2010-10-20T00:00:00.000Z,0.028575585292414794,2010-10-20T00:00:00.000Z,-0.011010700778885893,2010-10-20T00:00:00.000Z,0.4
2010-10-21T00:00:00.000Z,0.107,2010-10-21T00:00:00.000Z,1.2834654594723245,2010-10-21T00:00:00.000Z,0.11362684521362929,2010-10-21T00:00:00.000Z,0.11362684510000243,2010-10-21T00:00:00.000Z,0.00904653395158369,2010-10-21T00:00:00.000Z,0.029501373975382467,2010-10-21T00:00:00.000Z,-0.011408306072215088,2010-10-21T00:00:00.000Z,0.4
2010-10-22T00:00:00.000Z,0.106,2010-10-22T00:00:00.000Z,1.0439663524290281,2010-10-22T00:00:00.000Z,0.10913261987552374,2010-10-22T00:00:00.000Z,0.1091326197663911,2010-10-22T00:00:00.000Z,0.009298006529007828,2010-10-22T00:00:00.000Z,0.030332618253917493,2010-10-22T00:00:00.000Z,-0.011736605195901837,2010-10-22T00:00:00.000Z,0.4
2010-10-23T00:00:00.000Z,0.104995,2010-10-23T00:00:00.000Z,1.1635489538972041,2010-10-23T00:00:00.000Z,0.11264335111328064,2010-10-23T00:00:00.000Z,0.11264335100063727,2010-10-23T00:00:00.000Z,0.009557017417407901,2010-10-23T00:00:00.000Z,0.031191398937599597,2010-10-23T00:00:00.000Z,-0.012077364102783796,2010-10-23T00:00:00.000Z,0.4
2010-10-24T00:00:00.000Z,0.11501,2010-10-24T00:00:00.000Z,1.2418704287980726,2010-10-24T00:00:00.000Z,0.12098058194725894,2010-10-24T00:00:00.000Z,0.12098058182627835,2010-10-24T00:00:00.000Z,0.009835576328430079,2010-10-24T00:00:00.000Z,0.03214783258589636,2010-10-24T00:00:00.000Z,-0.012476679929036205,2010-10-24T00:00:00.000Z,0.4
2010-10-25T00:00:00.000Z,0.132,2010-10-25T00:00:00.000Z,1.2812595530284023,2010-10-25T00:00:00.000Z,0.13132116074483347,2010-10-25T00:00:00.000Z,0.1313211606135123,2010-10-25T00:00:00.000Z,0.01013853289771956,2010-10-25T00:00:00.000Z,0.033232003061846614,2010-10-25T00:00:00.000Z,-0.012954937266407493,2010-10-25T00:00:00.000Z,0.4
2010-10-26T00:00:00.000Z,0.1503,2010-10-26T00:00:00.000Z,1.3698581175118958,2010-10-26T00:00:00.000Z,0.14671064185044136,2010-10-26T00:00:00.000Z,0.14671064170373072,2010-10-26T00:00:00.000Z,0.01047826451166486,2010-10-26T00:00:00.000Z,0.034525388495096815,2010-10-26T00:00:00.000Z,-0.013568859471767093,2010-10-26T00:00:00.000Z,0.4
2010-10-27T00:00:00.000Z,0.1877,2010-10-27T00:00:00.000Z,1.410519184548347,2010-10-27T00:00:00.000Z,0.16373054785743665,2010-10-27T00:00:00.000Z,0.1637305476937061,2010-10-27T00:00:00.000Z,0.010858543129982584,2010-10-27T00:00:00.000Z,0.03605701982719557,2010-10-27T00:00:00.000Z,-0.014339933567230406,2010-10-27T00:00:00.000Z,0.4
2010-10-28T00:00:00.000Z,0.1731,2010-10-28T00:00:00.000Z,1.923889781421052,2010-10-28T00:00:00.000Z,0.2127730791146951,2010-10-28T00:00:00.000Z,0.21277307890192199,2010-10-28T00:00:00.000Z,0.01135833158486362,2010-10-28T00:00:00.000Z,0.03845180500658946,2010-10-28T00:00:00.000Z,-0.015735141836862213,2010-10-28T00:00:00.000Z,0.4
2010-10-29T00:00:00.000Z,0.19,2010-10-29T00:00:00.000Z,1.1926178142156354,2010-10-29T00:00:00.000Z,0.21147273945621495,2010-10-29T00:00:00.000Z,0.2114727392447422,2010-10-29T00:00:00.000Z,0.011852441233406532,2010-10-29T00:00:00.000Z,0.040677398000932605,2010-10-29T00:00:00.000Z,-0.01697251553411954,2010-10-29T00:00:00.000Z,0.4
2010-10-30T00:00:00.000Z,0.1989,2010-10-30T00:00:00.000Z,1.2796347290649108,2010-10-30T00:00:00.000Z,0.215870287190946,2010-10-30T00:00:00.000Z,0.2158702869750757,2010-10-30T00:00:00.000Z,0.012354948242622465,2010-10-30T00:00:00.000Z,0.04286887160527923,2010-10-30T00:00:00.000Z,-0.018158975120034303,2010-10-30T00:00:00.000Z,0.4
2010-10-31T00:00:00.000Z,0.1925,2010-10-31T00:00:00.000Z,1.3534563625579323,2010-10-31T00:00:00.000Z,0.22474680820516818,2010-10-31T00:00:00.000Z,0.22474680798042135,2010-10-31T00:00:00.000Z,0.012876795563845559,2010-10-31T00:00:00.000Z,0.045116144248385254,2010-10-31T00:00:00.000Z,-0.01936255312069414,2010-10-31T00:00:00.000Z,0.4
2010-11-01T00:00:00.000Z,0.1955,2010-11-01T00:00:00.000Z,1.1287129479513813,2010-11-01T00:00:00.000Z,0.21855107529387321,2010-11-01T00:00:00.000Z,0.21855107507532212,2010-11-01T00:00:00.000Z,0.013380899190099176,2010-11-01T00:00:00.000Z,0.047148563368150445,2010-11-01T00:00:00.000Z,-0.020386764987952097,2010-11-01T00:00:00.000Z,0.4
2010-11-02T00:00:00.000Z,0.1938,2010-11-02T00:00:00.000Z,1.2614070365879158,2010-11-02T00:00:00.000Z,0.22131597603938605,2010-11-02T00:00:00.000Z,0.22131597581807005,2010-11-02T00:00:00.000Z,0.013889297910460965,2010-11-02T00:00:00.000Z,0.049144406643396955,2010-11-02T00:00:00.000Z,-0.021365810822475025,2010-11-02T00:00:00.000Z,0.4
2010-11-03T00:00:00.000Z,0.1931,2010-11-03T00:00:00.000Z,1.1919258233045933,2010-11-03T00:00:00.000Z,0.21941983716565286,2010-11-03T00:00:00.000Z,0.21941983694623302,2010-11-03T00:00:00.000Z,0.01439059190810919,2010-11-03T00:00:00.000Z,0.05103306866515553,2010-11-03T00:00:00.000Z,-0.022251884848937146,2010-11-03T00:00:00.000Z,0.4
2010-11-04T00:00:00.000Z,0.23,2010-11-04T00:00:00.000Z,1.5541864230571216,2010-11-04T00:00:00.000Z,0.24101768145246943,2010-11-04T00:00:00.000Z,0.24101768121145173,2010-11-04T00:00:00.000Z,0.014941996018336302,2010-11-04T00:00:00.000Z,0.053205076464925734,2010-11-04T00:00:00.000Z,-0.023321084428253126,2010-11-04T00:00:00.000Z,0.4
2010-11-05T00:00:00.000Z,0.2639,2010-11-05T00:00:00.000Z,1.505039588535183,2010-11-05T00:00:00.000Z,0.2580513529097439,2010-11-05T00:00:00.000Z,0.25805135265169254,2010-11-05T00:00:00.000Z,0.015532067272300758,2010-11-05T00:00:00.000Z,0.05557720970351469,2010-11-05T00:00:00.000Z,-0.02451307515891318,2010-11-05T00:00:00.000Z,0.4
2010-11-06T00:00:00.000Z,0.38,2010-11-06T00:00:00.000Z,2.2767099483878654,2010-11-06T00:00:00.000Z,0.3237712623777976,2010-11-06T00:00:00.000Z,0.3237712620540263,2010-11-06T00:00:00.000Z,0.016278409148285565,2010-11-06T00:00:00.000Z,0.05904785365935303,2010-11-06T00:00:00.000Z,-0.026491035362781898,2010-11-06T00:00:00.000Z,0.4
2010-11-07T00:00:00.000Z,0.34,2010-11-07T00:00:00.000Z,1.29288853719954,2010-11-07T00:00:00.000Z,0.3217788285142254,2010-11-07T00:00:00.000Z,0.3217788281924465,2010-11-07T00:00:00.000Z,0.01701633286578354,2010-11-07T00:00:00.000Z,0.06228992824420776,2010-11-07T00:00:00.000Z,-0.028257262512640675,2010-11-07T00:00:00.000Z,0.4
2010-11-08T00:00:00.000Z,0.243,2010-11-08T00:00:00.000Z,1.4134596551043224,2010-11-08T00:00:00.000Z,0.32769372057897106,2010-11-08T00:00:00.000Z,0.3276937202512773,2010-11-08T00:00:00.000Z,0.017764953076350995,2010-11-08T00:00:00.000Z,0.06548055162704275,2010-11-08T00:00:00.000Z,-0.029950645474340766,2010-11-08T00:00:00.000Z,0.4
2010-11-09T00:00:00.000Z,0.21,2010-11-09T00:00:00.000Z,1.2159737514049884,2010-11-09T00:00:00.000Z,0.3204859806461963,2010-11-09T00:00:00.000Z,0.3204859803257103,2010-11-09T00:00:00.000Z,0.018492647853392722,2010-11-09T00:00:00.000Z,0.06840321077272273,2010-11-09T00:00:00.000Z,-0.031417915065937274,2010-11-09T00:00:00.000Z,0.4
2010-11-10T00:00:00.000Z,0.2362,2010-11-10T00:00:00.000Z,0.8261520059198434,2010-11-10T00:00:00.000Z,0.28859346613650605,2010-11-10T00:00:00.000Z,0.28859346584791257,2010-11-10T00:00:00.000Z,0.019140371637552243,2010-11-10T00:00:00.000Z,0.07071189181566828,2010-11-10T00:00:00.000Z,-0.03243114854056379,2010-11-10T00:00:00.000Z,0.4
2010-11-11T00:00:00.000Z,0.2231,2010-11-11T00:00:00.000Z,1.1506092040341278,2010-11-11T00:00:00.000Z,0.279691255688005,2010-11-11T00:00:00.000Z,0.27969125540831374,2010-11-11T00:00:00.000Z,0.019763699110688038,2010-11-11T00:00:00.000Z,0.07282290141361633,2010-11-11T00:00:00.000Z,-0.03329550319224025,2010-11-11T00:00:00.000Z,0.4
2010-11-12T00:00:00.000Z,0.2682,2010-11-12T00:00:00.000Z,1.0574351249625038,2010-11-12T00:00:00.000Z,0.2653521504836138,2010-11-12T00:00:00.000Z,0.26535215021826164,2010-11-12T00:00:00.000Z,0.02034982906559871,2010-11-12T00:00:00.000Z,0.0746836408740438,2010-11-12T00:00:00.000Z,-0.03398398274284639,2010-11-12T00:00:00.000Z,0.4
2010-11-13T00:00:00.000Z,0.276,2010-11-13T00:00:00.000Z,1.5331915983996907,2010-11-13T00:00:00.000Z,0.28263211489969553,2010-11-13T00:00:00.000Z,0.2826321146170634,2010-11-13T00:00:00.000Z,0.020974310697864106,2010-11-13T00:00:00.000Z,0.07672854496169958,2010-11-13T00:00:00.000Z,-0.03477992356597136,2010-11-13T00:00:00.000Z,0.4
2010-11-14T00:00:00.000Z,0.27904,2010-11-14T00:00:00.000Z,1.2534992692243614,2010-11-14T00:00:00.000Z,0.2807525764853836,2010-11-14T00:00:00.000Z,0.280752576204631,2010-11-14T00:00:00.000Z,0.02159136120975666,2010-11-14T00:00:00.000Z,0.07869710965940283,2010-11-14T00:00:00.000Z,-0.035514387239889506,2010-11-14T00:00:00.000Z,0.4
2010-11-15T00:00:00.000Z,0.2682,2010-11-15T00:00:00.000Z,1.9710621638991306,2010-11-15T00:00:00.000Z,0.325288678961823,2010-11-15T00:00:00.000Z,0.3252886786365343,2010-11-15T00:00:00.000Z,0.022311023099393576,2010-11-15T00:00:00.000Z,0.08122944409272201,2010-11-15T00:00:00.000Z,-0.03660739789393485,2010-11-15T00:00:00.000Z,0.4
2010-11-16T00:00:00.000Z,0.225,2010-11-16T00:00:00.000Z,1.096503259746449,2010-11-16T00:00:00.000Z,0.31052832934125074,2010-11-16T00:00:00.000Z,0.31052832903072236,2010-11-16T00:00:00.000Z,0.02299238788882934,2010-11-16T00:00:00.000Z,0.0834828055221102,2010-11-16T00:00:00.000Z,-0.037498029744451516,2010-11-16T00:00:00.000Z,0.4
2010-11-17T00:00:00.000Z,0.24736666666666665,2010-11-17T00:00:00.000Z,1.0443576918580282,2010-11-17T00:00:00.000Z,0.2933560301516465,2010-11-17T00:00:00.000Z,0.29335602985829046,2010-11-17T00:00:00.000Z,0.02363003798781392,2010-11-17T00:00:00.000Z,0.08545601553886653,2010-11-17T00:00:00.000Z,-0.03819593956323868,2010-11-17T00:00:00.000Z,0.4
2010-11-18T00:00:00.000Z,0.2678,2010-11-18T00:00:00.000Z,1.1485546925799437,2010-11-18T00:00:00.000Z,0.2840140083824113,2010-11-18T00:00:00.000Z,0.2840140080983973,2010-11-18T00:00:00.000Z,0.02424270615278,2010-11-18T00:00:00.000Z,0.0872713591884223,2010-11-18T00:00:00.000Z,-0.0387859468828623,2010-11-18T00:00:00.000Z,0.4
2010-11-19T00:00:00.000Z,0.2752,2010-11-19T00:00:00.000Z,1.407844862341157,2010-11-19T00:00:00.000Z,0.29200309576090105,2010-11-19T00:00:00.000Z,0.2920030954688979,2010-11-19T00:00:00.000Z,0.024871251667606568,2010-11-19T00:00:00.000Z,0.08914558750702878,2010-11-19T00:00:00.000Z,-0.03940308417181565,2010-11-19T00:00:00.000Z,0.4
2010-11-20T00:00:00.000Z,0.283955,2010-11-20T00:00:00.000Z,1.1895735966262357,2010-11-20T00:00:00.000Z,0.2853947409902499,2010-11-20T00:00:00.000Z,0.28539474070485515,2010-11-20T00:00:00.000Z,0.025481376934672725,2010-11-20T00:00:00.000Z,0.09090381222617297,2010-11-20T00:00:00.000Z,-0.039941058356827513,2010-11-20T00:00:00.000Z,0.4
2010-11-21T00:00:00.000Z,0.27675,2010-11-21T00:00:00.000Z,1.0839702158010573,2010-11-21T00:00:00.000Z,0.2723996103383002,2010-11-21T00:00:00.000Z,0.2723996100659005,2010-11-21T00:00:00.000Z,0.026058288694325124,2010-11-21T00:00:00.000Z,0.09248277230242909,2010-11-21T00:00:00.000Z,-0.04036619491377884,2010-11-21T00:00:00.000Z,0.4
2010-11-22T00:00:00.000Z,0.2843,2010-11-22T00:00:00.000Z,1.0758319339714104,2010-11-22T00:00:00.000Z,0.2597178247711352,2010-11-22T00:00:00.000Z,0.25971782451141734,2010-11-22T00:00:00.000Z,0.02660294961697569,2010-11-22T00:00:00.000Z,0.09390002019911385,2010-11-22T00:00:00.000Z,-0.040694120965162464,2010-11-22T00:00:00.000Z,0.4
2010-11-23T00:00:00.000Z,0.28295,2010-11-23T00:00:00.000Z,1.0826540634808144,2010-11-23T00:00:00.000Z,0.2482943563061245,2010-11-23T00:00:00.000Z,0.24829435605783012,2010-11-23T00:00:00.000Z,0.02711851102730326,2010-11-23T00:00:00.000Z,0.09518019719455477,2010-11-23T00:00:00.000Z,-0.04094317513994826,2010-11-23T00:00:00.000Z,0.4
2010-11-24T00:00:00.000Z,0.28299,2010-11-24T00:00:00.000Z,1.177446797054897,2010-11-24T00:00:00.000Z,0.24372354604330013,2010-11-24T00:00:00.000Z,0.24372354579957656,2010-11-24T00:00:00.000Z,0.027621074913085797,2010-11-24T00:00:00.000Z,0.09639789084357861,2010-11-24T00:00:00.000Z,-0.041155741017407016,2010-11-24T00:00:00.000Z,0.4
2010-11-25T00:00:00.000Z,0.28,2010-11-25T00:00:00.000Z,1.2213575776507302,2010-11-25T00:00:00.000Z,0.24228058035483488,2010-11-25T00:00:00.000Z,0.24228058011255427,2010-11-25T00:00:00.000Z,0.028117971915862343,2010-11-25T00:00:00.000Z,0.09758535644940336,2010-11-25T00:00:00.000Z,-0.04134941261767868,2010-11-25T00:00:00.000Z,0.4
2010-11-26T00:00:00.000Z,0.2844,2010-11-26T00:00:00.000Z,0.9038530078701067,2010-11-26T00:00:00.000Z,0.22044654341413317,2010-11-26T00:00:00.000Z,0.22044654319368662,2010-11-26T00:00:00.000Z,0.02856214875484115,2010-11-26T00:00:00.000Z,0.09856074355187286,2010-11-26T00:00:00.000Z,-0.041436446042190565,2010-11-26T00:00:00.000Z,0.4
